OBJECTID,ROUTE_ID,BEGIN_POINT,END_POINT,XSP,LSTN_LEG_NAME,LSTN_START_DESCR,LSTN_END_DESCR,LSTN_YEAR,LSTN_ACT,LSTN_SECTION,TOWN_NUMBER,TOWN_NAME,YEAR,GlobalID,Shape__Length
5184,15-N,45.81,46.77,CONT,WILBUR CROSS HIGHWAY,BGN OP HOUSATONIC RV & RR,SB-JCT SB US 5(NORTH BROAD ST),1937,S.A. 394,,092,NEW HAVEN,2024,b40ffb8e-de6e-40eb-8b9a-1c518f87d4c5,5091.51851386782
5185,44-E,55.41,58.67,CONT,JONATHAN TRUMBULL HIGHWAY,US 5(MAIN ST),BGN OVLP US 6,1923,P.A. 228,,042,EAST HARTFORD,2024,d614bd5e-d5fe-415a-9ab4-118d7fa7130b,17373.4500746788
5186,44-E,59.33,64.79,CONT,GRAND ARMY OF THE REPUBLIC HIGHWAY,NEW YORK SL,RHODE ISLAND SL,1937,S.A. 285,,076,MANCHESTER,2024,c1588c3c-6214-409a-bc67-fa10f84aef56,28925.9321959878
5187,44-W,45.1,46.44,CONT,JONATHAN TRUMBULL HIGHWAY,W JCT RTE 272(NORTH ST),BGN OVLP I-84,1923,P.A. 228,,004,AVON,2024,c4f7aafb-d28c-4eb1-b18f-1a6220d851b7,7027.01520793889
5188,5-N,9.26,11.42,CONT,AMERICAN LEGION SHAW SINON POST 73 MEMORIAL HIGHWAY,NORTH HAVEN - WALLINGFORD TL,S JCT RTE 150(CENTER ST),2001,P.A. 105,27,148,WALLINGFORD,2024,5f9ea5db-fdea-41b7-8935-5047ab3f79f0,11423.2092578024
5189,95-S,31.11,34.54,CONT,GOVERNOR JOHN LODGE TURNPIKE,NEW YORK SL,SB-JCT SB I-395(GOV J D LODGE TPKE),1986,P.A. 201,,138,STRATFORD,2024,a81f56d4-2fad-430d-873c-d5af4a6fa353,18089.5329764737
5190,95-S,57.28,62.34,CONT,GOVERNOR JOHN LODGE TURNPIKE,NEW YORK SL,SB-JCT SB I-395(GOV J D LODGE TPKE),1986,P.A. 201,,059,GUILFORD,2024,4de0743a-37d5-4d5e-8525-ae092243f4a9,26660.1853796857
5191,5-N,32.49,34.31,CONT,WILBUR CROSS HIGHWAY,BERLIN - NEWINGTON TL,NB-JCT EB I-84(WILBUR CROSS HWY),1937,S.A. 394,,063,HARTFORD,2024,13645695-c90f-4885-a5e9-58303fdb40d4,9647.57339026192
5192,5-N,34.31,34.49,CONT,WILBUR CROSS HIGHWAY,BERLIN - NEWINGTON TL,NB-JCT EB I-84(WILBUR CROSS HWY),1937,S.A. 394,,042,EAST HARTFORD,2024,e0640d30-88f6-4d65-972e-bc07af9be2f7,974.753441007845
5193,5-N,35.473,38.27,CONT,PURPLE HEART HIGHWAY,UP I-84(BRIAN A ASELTON MEM HWY),EAST WINDSOR - ENFIELD TL,1999,P.A. 181,28,042,EAST HARTFORD,2024,31609ee5-0867-45cf-8cde-54cb062e1987,14809.1278023991
5194,15-S,52.11,56.54,CONT,WILBUR CROSS HIGHWAY,BGN OP HOUSATONIC RV & RR,SB-JCT SB US 5(NORTH BROAD ST),1937,S.A. 394,,100,NORTH HAVEN,2024,1f32cfb9-a682-475a-8133-97ec523fa729,23376.261409831
5195,15-S,76.84,80.08,CONT,WILBUR CROSS HIGHWAY,BERLIN - NEWINGTON TL,NB-JCT EB I-84(WILBUR CROSS HWY),1937,S.A. 394,,159,WETHERSFIELD,2024,7e2feacd-6d21-4bf8-b411-3d881cd6564b,17285.1025505623
5196,15-S,81.9,83.53,CONT,WILBUR CROSS HIGHWAY,BERLIN - NEWINGTON TL,NB-JCT EB I-84(WILBUR CROSS HWY),1937,S.A. 394,,042,EAST HARTFORD,2024,145635c7-3ff0-41f5-bce8-ea16adffaa73,7394.13778107168
5197,5-S,36.42,38.27,CONT,PURPLE HEART HIGHWAY,UP I-84(BRIAN A ASELTON MEM HWY),EAST WINDSOR - ENFIELD TL,1999,P.A. 181,28,042,EAST HARTFORD,2024,f66a466a-0c92-40f0-8e01-5231b00177c1,9808.8415817459
5198,53-N,17.46,20.77,CONT,JOHN L. THIELE MEMORIAL HIGHWAY,REDDING - BETHEL TL,BETHEL - DANBURY TL,2005,P.A. 288,229,009,BETHEL,2024,aaf52198-378e-44a2-a2cc-e8505dea5071,17519.3346833905
5199,6-E,44.64,50.08,CONT,GRAND ARMY OF THE REPUBLIC HIGHWAY,NEW YORK SL,RHODE ISLAND SL,1937,S.A. 285,,017,BRISTOL,2024,cd8d506a-5ccd-4d10-b211-108ea8f3f3aa,28718.0301981438
5200,95-S,107.77,111.57,CONT,JEWISH WAR VETERANS MEMORIAL HIGHWAY,SB-JCT SB I-395(GOV J D LODGE TPKE),RHODE ISLAND SL,1996,S.A. 10,1,101,NORTH STONINGTON,2024,75c536d1-cb03-450d-8a1f-61149086bba0,20157.7450293036
5201,1-N,50.61,52.16,CONT,BLUE STAR HIGHWAY,WEST HAVEN - NEW HAVEN TL,RHODE ISLAND SL,1949,S.A. 209,,043,EAST HAVEN,2024,a020a020-3274-4f24-940a-f37548b63c90,8207.15805004376
5202,5-N,38.27,43.22,CONT,PURPLE HEART HIGHWAY,UP I-84(BRIAN A ASELTON MEM HWY),EAST WINDSOR - ENFIELD TL,1999,P.A. 181,28,132,SOUTH WINDSOR,2024,eb67619a-dbf7-425b-bc9b-af57ba2c1cff,26164.2207796287
5203,5-N,43.22,48.14,CONT,PURPLE HEART HIGHWAY,UP I-84(BRIAN A ASELTON MEM HWY),EAST WINDSOR - ENFIELD TL,1999,P.A. 181,28,046,EAST WINDSOR,2024,86201811-bd09-4e1a-9fb2-496a28837c23,26042.8727663984
5204,5-S,14.18,14.53,CONT,VFW CT LADIES AUXILIARY HIGHWAY,S JCT RTE 150(CENTER ST),WALLINGFORD - MERIDEN TL,2007,P.A. 232,31,148,WALLINGFORD,2024,2dc7113d-8287-4acf-b2ba-16c2ed589765,1863.84812496101
5205,151-N,0,2.73,CONT,JACINTA MARIE BUNNELL MEMORIAL HIGHWAY,RTE 82(EB)(NORWICH RD),BGN OVLP RTE 149,2011,P.A. 256,26,040,EAST HADDAM,2024,f10b8320-40ef-45b1-9500-b790050f0716,14389.5683986459
5206,156-E,8.44,8.63,CONT,BLUE STAR HIGHWAY,WEST HAVEN - NEW HAVEN TL,RHODE ISLAND SL,1949,S.A. 209,,104,OLD LYME,2024,0e831148-0226-4795-bf61-5403cfd09080,954.544956285491
5207,160-E,5.49,5.96,CONT,DONNA ASKINTOWICZ WITHERELL MEMORIAL HIGHWAY,RTE 99(MAIN ST),MEADOW RD #2(DE),2006,P.A. 133,6,118,ROCKY HILL,2024,8c967b9a-eae3-4a86-9897-7e37d0077f34,2491.18464172552
5208,195-N,7.11,11.83,CONT,UCONN HUSKY WAY,RTE 275(SO EAGLEVILLE RD),ACC TO EB I-84(268),2005,P.A. 210,13,077,MANSFIELD,2024,15f8468e-18ab-49d7-8a28-4c11af72d580,24806.7176158502
5209,196-N,4.47,5.38,CONT,RUSSELL OAKES MEMORIAL HIGHWAY,MAIN ST #1,RTE 66(EAST HIGH ST),2015,P.A. 5,178,041,EAST HAMPTON,2024,f225139d-a8cd-4357-928e-ff5541214c0a,4769.01503915431
5210,20-W,26.78,26.92,CONT,CONNECTICUT AIR NATIONAL GUARD MEMORIAL HIGHWAY,GRANBY - EAST GRANBY TL,EB-JCT SB SSR 401(BIA CON),2001,P.A. 105,24,039,EAST GRANBY,2024,f75df8c3-0d48-4f30-8d53-a4bbeb4e4a82,660.257198567474
5211,6-E,66.78,69.36,CONT,WILBUR CROSS HIGHWAY,EB-JCT NB RTE 15(WILBUR CROSS PKWY),MASSACHUSETTS SL,1930,,,042,EAST HARTFORD,2024,68a99bd6-c08b-491f-aad1-bef0107fd99f,14049.6349187431
5212,6-E,90.22,92.05,CONT,GRAND ARMY OF THE REPUBLIC HIGHWAY,NEW YORK SL,RHODE ISLAND SL,1937,S.A. 285,,077,MANSFIELD,2024,957fb432-2e11-42da-9219-c6b3cf82f4e0,9585.51161653864
5213,61-N,0,1.27,CONT,DANNY LOGUE MEMORIAL HIGHWAY,US 6(NORTH MAIN ST),WOODBURY - BETHLEHEM TL,2021,P.A. 175,48,168,WOODBURY,2024,29876ae7-a02a-4c55-826d-f14eeb2bc53a,6743.2420229514
5214,63-N,21.36,21.95,CONT,ROBERT J. KANE MEMORIAL HIGHWAY,RTE 64(MIDDLEBURY RD),BUNKER HILL RD,2021,P.A. 175,36,153,WATERTOWN,2024,1cdbb08d-bf46-4c15-8b7d-226cdb770e4d,3133.2071934484
5215,691-E,4.67,6.04,CONT,HENRY D. ALTOBELLO HIGHWAY,WB-BGN OP I-91,WB-JCT I-84 WB(YANKEE EXPWY),1988,S.A. 72,5,131,SOUTHINGTON,2024,51e1bc38-bfad-43e9-9b9e-ea652f58ab73,7241.69303848457
5216,1-N,98.25,101.03,CONT,BLUE STAR HIGHWAY,WEST HAVEN - NEW HAVEN TL,RHODE ISLAND SL,1949,S.A. 209,,094,NEW LONDON,2024,8dbcedd2-9939-4504-b055-feff065c1d18,14687.398359763
5217,1-N,101.03,101.87,CONT,JEWISH WAR VETERANS MEMORIAL HIGHWAY,SB-JCT SB I-395(GOV J D LODGE TPKE),RHODE ISLAND SL,1996,S.A. 10,1,094,NEW LONDON,2024,eedaee11-794c-494c-882e-47b1bb4a608e,4391.17135944867
5218,1-S,48.19,48.27,CONT,BLUE STAR HIGHWAY,WEST HAVEN - NEW HAVEN TL,RHODE ISLAND SL,1949,S.A. 209,,092,NEW HAVEN,2024,42657464-3bb2-480f-b2af-1e1f553b787c,560.871534570904
5219,10-N,21.82,28.26,CONT,LOUIS G. TOLLES MEMORIAL HIGHWAY,WHITLOCK AVE(CDS),SOUTHNGTON - PLAINVLLE TL,1959,HJR 30,631,131,SOUTHINGTON,2024,eec2d7d6-f9cf-4c9d-8934-df54e2bfdcdf,34080.7730965593
5220,5-S,46.36,46.8,CONT,PURPLE HEART HIGHWAY,UP I-84(BRIAN A ASELTON MEM HWY),EAST WINDSOR - ENFIELD TL,1999,P.A. 181,28,046,EAST WINDSOR,2024,4d314295-6b10-4434-bb05-268785f40320,2432.17147987134
5221,571-W,0,1.45,CONT,POLISH LEGION OF AMERICAN VETERANS MEMORIAL HIGHWAY,RTE 71A(HIGH RD),EB-RTE 9 SB(KOREAN WAR VET MEM HWY),1999,P.A. 181,30,007,BERLIN,2024,f1c12af2-0fb6-4e8e-bff9-5a2c71306762,7673.27813204205
5222,6-E,10.13,10.37,CONT,GRAND ARMY OF THE REPUBLIC HIGHWAY,NEW YORK SL,RHODE ISLAND SL,1937,S.A. 285,,009,BETHEL,2024,3822ab9f-3e32-4bdf-895d-e7d81db70d13,1249.03960967098
5223,6-E,24.59,32.36,CONT,GRAND ARMY OF THE REPUBLIC HIGHWAY,NEW YORK SL,RHODE ISLAND SL,1937,S.A. 285,,168,WOODBURY,2024,37504bcf-3781-4e10-84e6-f47125fcf776,41020.4987482692
5224,6-E,69.36,69.69,CONT,WILBUR CROSS HIGHWAY,EB-JCT NB RTE 15(WILBUR CROSS PKWY),MASSACHUSETTS SL,1930,,,076,MANCHESTER,2024,91fd7f4e-9802-4a2b-a101-e10d81d56c23,1737.09899749683
5225,6-E,69.69,75.53,CONT,GRAND ARMY OF THE REPUBLIC HIGHWAY,NEW YORK SL,RHODE ISLAND SL,1937,S.A. 285,,076,MANCHESTER,2024,583c25a8-d2e7-457c-baa8-b3a52d50c0de,30935.1713054402
5226,6-E,75.53,79.25,CONT,GRAND ARMY OF THE REPUBLIC HIGHWAY,NEW YORK SL,RHODE ISLAND SL,1937,S.A. 285,,012,BOLTON,2024,a53df141-eb31-4d6c-8bdd-2eb2ee28d2f9,19489.5598577852
5227,15-S,7.7,12.03,CONT,MERRITT PARKWAY,NEW YORK SL,BGN OP HOUSATONIC RV & RR,1933,S.A. 379,,135,STAMFORD,2024,12bfbb2d-eb86-4c3f-8ee0-d7ce06b8a4ee,22906.8583198048
5228,15-S,43.4,45.07,CONT,WILBUR CROSS HIGHWAY,BGN OP HOUSATONIC RV & RR,SB-JCT SB US 5(NORTH BROAD ST),1937,S.A. 394,,167,WOODBRIDGE,2024,ff4b92ca-4795-454c-b29d-b29161732974,8916.69213005478
5229,15-S,45.07,45.5,CONT,WILBUR CROSS HIGHWAY,BGN OP HOUSATONIC RV & RR,SB-JCT SB US 5(NORTH BROAD ST),1937,S.A. 394,,092,NEW HAVEN,2024,d232014f-34e1-40fe-a999-325b82633ed7,2245.60458628553
5230,691-W,8.21,8.62,CONT,HENRY D. ALTOBELLO HIGHWAY,WB-BGN OP I-91,WB-JCT I-84 WB(YANKEE EXPWY),1988,S.A. 72,5,131,SOUTHINGTON,2024,c33ddd9c-d3ce-4665-9ed7-11ed6bcdf7fd,2099.21486827729
5231,7-N,26.49,32.14,CONT,ETHAN ALLEN HIGHWAY,SR 719(MAIN AVE),MASSACHUSETTS SL,1933,S.A. 141,,018,BROOKFIELD,2024,a5d78574-d381-4b38-b0d9-4f19129e21c8,29751.0694061606
5232,103-N,3.76,5.31,CONT,AMERICAN LEGION MURRAY-REYNOLDS POST 76 MEMORIAL HIGHWAY,SACKETT POINT RD,RTE 22(CLINTONVILLE RD),2002,P.A. 123,22,100,NORTH HAVEN,2024,fa0873f5-c050-4da8-b2b2-88c89988c780,8185.90031302635
5233,11-N,10.38,14.47,CONT,CT DEPARTMENT OF TRANSPORTATION EMPLOYEES MEMORIAL HIGHWAY,NB ACC FR RTE 82(009),NB-JCT WB RTE 2(VFW MEM HWY),2002,P.A. 123,15,120,SALEM,2024,5dc314da-ceac-4a14-ba5a-51d1349916b5,21546.8777822377
5234,6-E,88.09,89.5,CONT,GRAND ARMY OF THE REPUBLIC HIGHWAY,NEW YORK SL,RHODE ISLAND SL,1937,S.A. 285,,032,COVENTRY,2024,9dd25214-9b0d-41fc-bf39-a2bbaa5110e9,7300.52992702943
5235,6-E,92.05,92.11,CONT,GRAND ARMY OF THE REPUBLIC HIGHWAY,NEW YORK SL,RHODE ISLAND SL,1937,S.A. 285,,163,WINDHAM,2024,22de7926-ce8b-441d-9993-b537492d15e0,324.066356131569
5236,6-W,72.65,72.76,CONT,GRAND ARMY OF THE REPUBLIC HIGHWAY,NEW YORK SL,RHODE ISLAND SL,1937,S.A. 285,,076,MANCHESTER,2024,65746f43-90a7-4361-a6a8-c4d18d826c41,592.283699991247
5237,6-W,90.12,92.47,CONT,GRAND ARMY OF THE REPUBLIC HIGHWAY,NEW YORK SL,RHODE ISLAND SL,1937,S.A. 285,,077,MANSFIELD,2024,9d1f44eb-430c-43eb-8222-03988c1c5a87,12485.2290420276
5238,6-W,110.38,110.87,CONT,GRAND ARMY OF THE REPUBLIC HIGHWAY,NEW YORK SL,RHODE ISLAND SL,1937,S.A. 285,,019,BROOKLYN,2024,390410d7-eb03-4843-8b20-c2331caab874,2587.27916199447
5239,6-W,110.87,112.19,CONT,GRAND ARMY OF THE REPUBLIC HIGHWAY,NEW YORK SL,RHODE ISLAND SL,1937,S.A. 285,,068,KILLINGLY,2024,0556587e-72ee-461c-b640-37d424c1c83d,7040.01138813415
5240,615-E,1.12,1.32,CONT,COLCHESTER HAYWARD VOLUNTEER FIRE COMPANY MEMORIAL HIGHWAY,WALL ST,RTE 85(BROADWAY),2019,P.A. 161,19,028,COLCHESTER,2024,937e6c1a-8ea5-4402-93ea-902ff5a8e0b6,1048.88282458954
5241,618-W,0,0.69,CONT,MAJOR PETER M. CLEARY MEMORIAL HIGHWAY,RTE 85(SOUTH MAIN ST),COLCHESTER - LEBANON TL,2005,P.A. 210,11,068,KILLINGLY,2024,b21973ca-2314-4d7d-acf2-c361889f0d4c,3654.26990767104
5242,91-S,32.15,35.54,CONT,CHRISTOPHER COLUMBUS MEMORIAL HIGHWAY,NB EXIT TO NB & SB RTE 9(TR 820),WETHERSFIELD - HARTFORD TL,1989,S.A. 511,2,159,WETHERSFIELD,2024,b77f2e3a-c628-4b38-aeb1-0c890d0f37e8,17993.4892978973
5243,91-S,41.24,41.39,CONT,RICHARD P. HORAN MEMORIAL HIGHWAY,HARTFORD - WINDSOR TL,MASSACHUSETTS SL,1959,S.A. 212,,164,WINDSOR,2024,6f341d35-f8ea-49db-ac3d-4016a8d814c2,847.629489535835
5244,91-S,41.49,48.75,CONT,RICHARD P. HORAN MEMORIAL HIGHWAY,HARTFORD - WINDSOR TL,MASSACHUSETTS SL,1959,S.A. 212,,164,WINDSOR,2024,39beb1b0-3798-4d8d-b26a-eacf13d0a350,38463.1753768642
5245,95-N,66.71,70.46,CONT,GOVERNOR JOHN LODGE TURNPIKE,NEW YORK SL,SB-JCT SB I-395(GOV J D LODGE TPKE),1986,P.A. 201,,027,CLINTON,2024,aa8f9a8c-b551-45d8-aefc-5a71bf79387b,19862.5705089026
5246,95-N,83.58,88.48,CONT,GOVERNOR JOHN LODGE TURNPIKE,NEW YORK SL,SB-JCT SB I-395(GOV J D LODGE TPKE),1986,P.A. 201,,044,EAST LYME,2024,6c2426a9-cf12-4da1-87c1-4a7f0705cbd1,25725.9476590638
5247,95-S,22.38,27.33,CONT,GOVERNOR JOHN LODGE TURNPIKE,NEW YORK SL,SB-JCT SB I-395(GOV J D LODGE TPKE),1986,P.A. 201,,050,FAIRFIELD,2024,01b4bd04-6eac-4914-b678-d122f4b1d700,26245.9685067744
5248,7-N,56.46,60.02,CONT,ETHAN ALLEN HIGHWAY,SR 719(MAIN AVE),MASSACHUSETTS SL,1933,S.A. 141,,031,CORNWALL,2024,fde60a52-87f3-4de3-8b78-479bec40003e,18808.148293974
5249,7-N,67.73,69.04,CONT,ETHAN ALLEN HIGHWAY,SR 719(MAIN AVE),MASSACHUSETTS SL,1933,S.A. 141,,121,SALISBURY,2024,38af4db0-ba77-4048-b5d0-a6e3832c3317,6908.50134990203
5250,7-S,19.94,21.6,CONT,ETHAN ALLEN HIGHWAY,SR 719(MAIN AVE),MASSACHUSETTS SL,1933,S.A. 141,,034,DANBURY,2024,3a19a374-a073-4479-8fd2-d37a4f6115a7,8765.48921960704
5251,11-N,14.47,17.8,CONT,CT DEPARTMENT OF TRANSPORTATION EMPLOYEES MEMORIAL HIGHWAY,NB ACC FR RTE 82(009),NB-JCT WB RTE 2(VFW MEM HWY),2002,P.A. 123,15,028,COLCHESTER,2024,3a816dd2-9596-4a4c-9b77-57d8fa424c0d,17637.7617875977
5252,117-N,10.52,11.32,CONT,PARKE SPICER MEMORIAL HIGHWAY,RTE 12(MILITARY HWY),BGN OVLP RTE 117,2021,P.A. 175,31,113,PRESTON,2024,fae7ea32-bfd0-4f88-8d65-1e8a8215354f,4256.45480884471
5253,12-N,46.95,54.46,CONT,MOHEGAN TRAIL,N JCT RTE 2(EAST MAIN ST),MASSACHUSETTS SL,1917,,,141,THOMPSON,2024,7fb9e1ac-1fd8-4790-ae99-7158549f6d0b,39735.0192304178
5254,120-N,0,3.11,CONT,THE SOUTHINGTON FALLEN FIREFIGHTERS MEMORIAL HIGHWAY,RTE 322 (MERIDEN WATERBURY TPKE),RTE 10 (MAIN ST),2017,P.A. 230,25,131,SOUTHINGTON,2024,050d3d22-d41a-4915-81ff-8ab3a038de60,16488.006858776
5255,130-W,3.9,4.11,CONT,ALVIN W. PENN MEMORIAL HIGHWAY,FAIRFIELD - BRIDGEPORT TL,BRIDGEPORT - STRATFORD TL,2003,P.A. 115,21,015,BRIDGEPORT,2024,773be46e-c9d6-4491-8d04-21d06fe508ba,1088.17565995534
5256,66-E,6.7,6.99,CONT,CHARLES E. RAU MEMORIAL HIGHWAY,MAIN ST(LOCAL),RTE 17(NB)(HARTFORD AVE),2007,P.A. 232,13,082,MIDDLETOWN,2024,8cce7a98-fbce-4ee7-a15e-a6a6b1a77419,1527.02729080741
5257,66-E,7.96,9.96,CONT,THOMAS C. AND THOMAS W. FLOOD MEMORIAL HIGHWAY,RTE 17A(MAIN ST),RTE 17(GOSPEL LA),2006,P.A. 133,16,112,PORTLAND,2024,6ded47e7-4750-4322-a46c-b7e4fb7b2f71,10558.0607836136
5258,67-E,19.92,25.83,CONT,LIEUTENANT COLONEL HOWARD BELINSKY MEMORIAL HIGHWAY,SOUTHBURY - OXFORD TL,OXFORD - SEYMOUR TL,2017,P.A. 230,19,107,OXFORD,2024,0a5c25b0-aa25-458b-95e7-f93b5d8d1fc7,31226.9454282705
5259,7-S,31.93,32.14,CONT,ETHAN ALLEN HIGHWAY,SR 719(MAIN AVE),MASSACHUSETTS SL,1933,S.A. 141,,018,BROOKFIELD,2024,2889eacb-964e-4d64-b31c-44e45eae1bf4,1034.79504494169
5260,71-N,3.84,4.56,CONT,CHAMBERLAIN MEMORIAL HIGHWAY,WEST MAIN ST #2,BGN OP I-691(HENRY D ALTOBELLO HWY),1937,S.A. 290,,079,MERIDEN,2024,8f307b4b-6307-4c32-83fa-1fa9f1f6de5e,3768.03809986879
5261,71-N,18.4,19.19,CONT,ERIC N. JEFFERSON MEMORIAL HIGHWAY,SR 535(RIDGEWOOD RD)(SB),RTE 173(NEW BRITAIN AVE),2005,P.A. 210,18,155,WEST HARTFORD,2024,357ef229-02e4-4146-b23a-e0af03d11fab,4213.29162068605
5262,717-E,0.28,0.42,CONT,HAMDEN VETERANS MEMORIAL HIGHWAY,RTE 10(WHITNEY AVE),EXIT FR NB RTE 15(127),2005,P.A. 210,6,100,NORTH HAVEN,2024,27b66aa3-ad2e-47ad-87dc-7796944b1a06,749.57036398001
5263,72-N,0,1.89,CONT,THADDEUS KOSCIUSZKO HIGHWAY,NB-JCT NB RTE 9(T SHEVCHENKO EXPWY),UP RTE 372(CORBIN AVE),1976,S.A. 42,,088,NEW BRITAIN,2024,5ff3715b-b66f-4565-905f-19e8e9732e68,10020.9637842607
5264,72-N,3.2,3.75,CONT,YANKEE EXPRESSWAY,NEW YORK SL,BGN OP CONN RV,1961,S.A. 166,,109,PLAINVILLE,2024,e5d73f42-8418-4eb0-8f41-24c61f756570,2768.75024603782
5265,95-S,27.33,31.11,CONT,GOVERNOR JOHN LODGE TURNPIKE,NEW YORK SL,SB-JCT SB I-395(GOV J D LODGE TPKE),1986,P.A. 201,,015,BRIDGEPORT,2024,37308fda-d2e6-44e1-8e87-6663e14e9bbc,19926.6704058295
5266,95-S,45.79,49.65,CONT,GOVERNOR JOHN LODGE TURNPIKE,NEW YORK SL,SB-JCT SB I-395(GOV J D LODGE TPKE),1986,P.A. 201,,092,NEW HAVEN,2024,0855fcf3-3559-4449-97b2-065cbb801370,20427.6064139132
5267,95-S,51,57.28,CONT,GOVERNOR JOHN LODGE TURNPIKE,NEW YORK SL,SB-JCT SB I-395(GOV J D LODGE TPKE),1986,P.A. 201,,014,BRANFORD,2024,9c249cb7-91a3-4cfb-90a0-ce9516cc01b3,33161.1903083272
5268,700-W,0,1.73,CONT,REP. EZEQUIEL SANTIAGO MEMORIAL HIGHWAY,WATER ST,RTE 130(FAIRFIELD AVE),2019,P.A. 161,29,015,BRIDGEPORT,2024,5240b744-299e-4d66-a64e-264ad225a4eb,9166.76577862949
5269,702-W,0,0.81,CONT,MAJOR GERVAIS RAOUL LUFBERY MEMORIAL HIGHWAY,US 5(SOUTH COLONY ST),EB-JCT I-91 SB(ALL AIRBORNE MM HWY),2015,P.A. 5,193,148,WALLINGFORD,2024,a1367695-1b66-41a5-b2e1-9884639473b6,4677.2511053755
5270,71-N,5.54,9.1,CONT,CHAMBERLAIN MEMORIAL HIGHWAY,MERIDEN - BERLIN TL,RTE 71A(CHAMBERLAIN HWY),1937,S.A. 290,,007,BERLIN,2024,6e28e7f2-46a7-4904-9353-92e0fe4071b3,18820.0134996667
5271,130-W,5.74,5.76,CONT,REV. DR. WILLIAM O. JOHNSON MEMORIAL HIGHWAY,BRIDGEPORT - STRATFORD TL,ELM ST,2009,P.A. 186,16,138,STRATFORD,2024,bb7e5e99-c170-4a6d-90d9-34905635ca59,141.335821090993
5272,133-N,0,1.26,CONT,JOSEPH BAKER MEMORIAL HIGHWAY,US 202(FEDERAL RD),BGN OVLP RTE 25,2011,P.A. 256,39,018,BROOKFIELD,2024,102f7683-4766-4aed-9ed1-96ce1b3b1250,6679.47894100032
5273,137-S,0.32,1.54,CONT,MASTER SERGEANT HOMER L. WISE WWII MEDAL OF HONOR RECIPIENT MEMORIAL HIGHWAY,BROAD ST,HIGH RIDGE RD #1,2013,P.A. 277,75,135,STAMFORD,2024,a66004d1-930d-4142-a19a-0e6fe93ba6a8,6474.95533769492
5274,138-E,2.59,4.04,CONT,AARON DWIGHT STEVENS MEMORIAL HIGHWAY,SPRAGUE - LISBON TL,BGN OVLP RTE 12,2015,P.A. 5,186,072,LISBON,2024,98a379e5-4e47-4c6c-a099-706d82a4cc12,7774.23811470069
5275,146-E,0,8.36,CONT,EDWARD RAMOS MEMORIAL HIGHWAY,US 1(WEST MAIN ST),BRANFORD - GUILFORD TL,2001,P.A. 105,32,014,BRANFORD,2024,2418f222-da30-4166-badd-872c36cbc1d2,44114.0318904701
5276,724-W,0.09,1.04,CONT,RICHARD C. LEE HIGHWAY,END RMP SRV AS ML,EB-JCT NB I-95,1978,S.A. 77,,092,NEW HAVEN,2024,6dd50fc4-5da5-4135-9a37-dd2d8261ebf9,5033.89380663126
5277,73-W,2.87,3.02,CONT,CAPTAIN JOHN KEANE MEMORIAL HIGHWAY,WATERTOWN - WATERBURY TL,EAST AURORA ST,2008,P.A. 101,28,151,WATERBURY,2024,338bef81-16fe-436f-a1a4-6f40025ff1b0,772.56537329169
5278,8-N,7.32,12.48,CONT,GENERAL SAMUEL JASKILKA HIGHWAY,STRATFORD - SHELTON TL,BEACON FALLS - NAUGATUCK TL,1979,S.A. 103,,126,SHELTON,2024,8e56f96d-42ea-4ff3-afc1-3876c7e19f44,27365.990067574
5279,8-N,23.28,23.4,CONT,GENERAL SAMUEL JASKILKA HIGHWAY,STRATFORD - SHELTON TL,BEACON FALLS - NAUGATUCK TL,1979,S.A. 103,,087,NAUGATUCK,2024,5149f3bb-0019-4557-a7dc-6401e1e29e63,639.371694072641
5280,8-N,37.65,41.94,CONT,JAMES H DARCEY MEMORIAL HIGHWAY,NAUGATUCK - WATERBURY TL,BGN OVLP US 44,1967,S.A. 200,,140,THOMASTON,2024,28bc086c-35cb-4a75-874c-fb166842ca40,22842.8615613096
5281,8-N,41.94,45.09,CONT,JAMES H DARCEY MEMORIAL HIGHWAY,NAUGATUCK - WATERBURY TL,BGN OVLP US 44,1967,S.A. 200,,073,LITCHFIELD,2024,4f19a49c-14f9-4bbd-a9a2-08ae2bbc390f,16647.5930478164
5282,8-S,7.32,12.48,CONT,GENERAL SAMUEL JASKILKA HIGHWAY,STRATFORD - SHELTON TL,BEACON FALLS - NAUGATUCK TL,1979,S.A. 103,,126,SHELTON,2024,3041e558-1101-41ac-8f0a-4409a74ce56b,27643.8207891388
5283,8-S,23.4,24.06,CONT,GENERAL SAMUEL JASKILKA HIGHWAY,STRATFORD - SHELTON TL,BEACON FALLS - NAUGATUCK TL,1979,S.A. 103,,006,BEACON FALLS,2024,d816f973-15fa-42e7-99f9-59a0488850e1,3495.7854697784
5284,95-S,78.68,83.58,CONT,GOVERNOR JOHN LODGE TURNPIKE,NEW YORK SL,SB-JCT SB I-395(GOV J D LODGE TPKE),1986,P.A. 201,,104,OLD LYME,2024,3860003c-0357-438a-b7ad-10bffd4fd228,25843.1171283828
5285,1-N,59.12,59.15,CONT,BRANFORD FIRE DEPARTMENT MEMORIAL HIGHWAY,EAST HAVEN - BRANFORD TL,NORTH BRANFORD - GUILFORD TL,2001,P.A. 105,31,098,NORTH BRANFORD,2024,44142500-71de-4fa6-b571-79e55d1cac4e,113.05736397612
