highway_name,route_no,from_location,to_location,source_url,source_note
Turkey Wheat Trail Highway,Route 50,LRS measure 7.956,LRS measure 7.970,http://www.kslegislature.org/li/b2021_22/statute/068_000_0000_chapter/068_010_0000_article/068_010_0027a_section/068_010_0027a_k/,KDOT Memorial Highway Designations (Designated Routes) layer; statute 68-1027a; designated 1974; route number derived from KDOT LRS RouteID
Turkey Wheat Trail Highway,Route 50,LRS measure 18.054,LRS measure 19.029,http://www.kslegislature.org/li/b2021_22/statute/068_000_0000_chapter/068_010_0000_article/068_010_0027a_section/068_010_0027a_k/,KDOT Memorial Highway Designations (Designated Routes) layer; statute 68-1027a; designated 1974; route number derived from KDOT LRS RouteID
Turkey Wheat Trail Highway,Route 50,LRS measure 26.035,LRS measure 29.034,http://www.kslegislature.org/li/b2021_22/statute/068_000_0000_chapter/068_010_0000_article/068_010_0027a_section/068_010_0027a_k/,KDOT Memorial Highway Designations (Designated Routes) layer; statute 68-1027a; designated 1974; route number derived from KDOT LRS RouteID
Turkey Wheat Trail Highway,Route 50,LRS measure 7.970,LRS measure 11.998,http://www.kslegislature.org/li/b2021_22/statute/068_000_0000_chapter/068_010_0000_article/068_010_0027a_section/068_010_0027a_k/,KDOT Memorial Highway Designations (Designated Routes) layer; statute 68-1027a; designated 1974; route number derived from KDOT LRS RouteID
Turkey Wheat Trail Highway,Route 50,LRS measure 29.034,LRS measure 30.034,http://www.kslegislature.org/li/b2021_22/statute/068_000_0000_chapter/068_010_0000_article/068_010_0027a_section/068_010_0027a_k/,KDOT Memorial Highway Designations (Designated Routes) layer; statute 68-1027a; designated 1974; route number derived from KDOT LRS RouteID
Turkey Wheat Trail Highway,Route 50,LRS measure 2.470,LRS measure 2.539,http://www.kslegislature.org/li/b2021_22/statute/068_000_0000_chapter/068_010_0000_article/068_010_0027a_section/068_010_0027a_k/,KDOT Memorial Highway Designations (Designated Routes) layer; statute 68-1027a; designated 1974; route number derived from KDOT LRS RouteID
Turkey Wheat Trail Highway,Route 50,LRS measure 11.998,LRS measure 15.029,http://www.kslegislature.org/li/b2021_22/statute/068_000_0000_chapter/068_010_0000_article/068_010_0027a_section/068_010_0027a_k/,KDOT Memorial Highway Designations (Designated Routes) layer; statute 68-1027a; designated 1974; route number derived from KDOT LRS RouteID
Turkey Wheat Trail Highway,Route 50,LRS measure 23.540,LRS measure 26.035,http://www.kslegislature.org/li/b2021_22/statute/068_000_0000_chapter/068_010_0000_article/068_010_0027a_section/068_010_0027a_k/,KDOT Memorial Highway Designations (Designated Routes) layer; statute 68-1027a; designated 1974; route number derived from KDOT LRS RouteID
Turkey Wheat Trail Highway,Route 50,LRS measure 3.471,LRS measure 3.573,http://www.kslegislature.org/li/b2021_22/statute/068_000_0000_chapter/068_010_0000_article/068_010_0027a_section/068_010_0027a_k/,KDOT Memorial Highway Designations (Designated Routes) layer; statute 68-1027a; designated 1974; route number derived from KDOT LRS RouteID
American Legion Memorial Highway,Route 281,LRS measure 0.000,LRS measure 30.203,http://www.kslegislature.org/li/b2021_22/statute/068_000_0000_chapter/068_010_0000_article/068_010_0011_section/068_010_0011_k/,KDOT Memorial Highway Designations (Designated Routes) layer; statute 68-1011; designated 1955; route number derived from KDOT LRS RouteID
