highway_name,route_no,from_location,to_location,source_url,source_note
Lance Corporal Jeremy S. Shock Memorial Highway,State Route 19,"That portion of the road known as state route number nineteen, running in a northerly and southerly direction through the village of Green Springs within Sandusky and Seneca counties, shall be known as the ""Lance Corporal Jeremy S. Shock Memorial Highway.""",,https://codes.ohio.gov/ohio-revised-code/section/5533.191,Ohio Revised Code memorial/named highway designations (ORC 5533/5534).
American Legion Memorial Highway,Interstate Route 75,"The road known as interstate route seventy-five, running in a southerly direction from the city of Toledo, Lucas county, through the counties of Wood, Hancock, Allen, Auglaize, Shelby, Miami, Montgomery and Warren to the city of Cincinnati, Hamilton county, shall be known as the ""American Legion Memorial Highway.""",,https://codes.ohio.gov/ohio-revised-code/section/5533.24,Ohio Revised Code memorial/named highway designations (ORC 5533/5534).
Pearl Harbor Memorial Highway,Interstate Route 75,"In addition to the designation in section 5533.24 of the Revised Code, the road known as interstate route seventy-five, running in a southerly direction from the city of Toledo in Lucas county, through the counties of Wood, Hancock, Allen, Auglaize, Shelby, Miami, Montgomery, Warren, and Butler to the city of Cincinnati in Hamilton county, also shall be known as the ""Pearl Harbor Memorial Highway.""",,https://codes.ohio.gov/ohio-revised-code/section/5533.241,Ohio Revised Code memorial/named highway designations (ORC 5533/5534).
U.S.A.F. Pararescue Memorial Parkway,State Route 48,"The road known as state route number forty-eight, running in a northerly and southerly direction, commencing in Shelby county and continuing through the counties of Miami, Montgomery, and Warren and ending in Clermont county, shall be known as the ""U.S.A.F. pararescue memorial parkway.""",,https://codes.ohio.gov/ohio-revised-code/section/5533.62,Ohio Revised Code memorial/named highway designations (ORC 5533/5534).
SFC Charles Gregory Huston Memorial Highway,State Route 66,"The northbound and southbound lanes of state route number sixty-six between Houston road and Roeth road, in Shelby county, shall be known as the ""SFC Charles Gregory Huston Memorial Highway.""",,https://codes.ohio.gov/ohio-revised-code/section/5534.602,Ohio Revised Code memorial/named highway designations (ORC 5533/5534).
Patrolman James P. Gardner Memorial Highway,U.S. Route 62,US 62 from Western Ave to South Mahoning Ave,,https://codes.ohio.gov/ohio-revised-code/section/5534.426,Ohio Revised Code memorial/named highway designations (ORC 5533/5534).
Patrolman Sean VanDenberg Memorial Highway,State Route 236,SR 236 between SR 93 in Summit county and Lafayette Drive in Stark County,,https://codes.ohio.gov/ohio-revised-code/section/5534.497,Ohio Revised Code memorial/named highway designations (ORC 5533/5534).
Sgt. Cory M. Endlich Corridor,State Route 172,"The eastbound and westbound lanes of SR 172, between 17th Street NW and 32nd Street NW, in Stark County",,https://codes.ohio.gov/ohio-revised-code/section/5534.661,Ohio Revised Code memorial/named highway designations (ORC 5533/5534).
"PFC Burt ""Rusty"" Miller Memorial Highway",State Route 93,"That portion of the road known as state route number ninety-three, running in a northerly and southerly direction in the municipal corporation of New Franklin only, shall be known as the ""PFC Burt ""Rusty"" Miller Memorial Highway.""",,https://codes.ohio.gov/ohio-revised-code/section/5534.37,Ohio Revised Code memorial/named highway designations (ORC 5533/5534).
First Lt. Ashley White-Stumpf Memorial Highway,State Route 44,"That portion of the road known as state route number forty-four, running in a northerly and southerly direction and located within Marlboro township in Stark county only, shall be known as the ""First Lt. Ashley White-Stumpf Memorial Highway.""",,https://codes.ohio.gov/ohio-revised-code/section/5533.626,Ohio Revised Code memorial/named highway designations (ORC 5533/5534).
Lance Corporal Daniel McVicker Memorial Highway,U.S. Route 62,"That portion of the road known as United States route sixty-two, commencing at the western boundary of the municipal corporation of Alliance and extending in an easterly direction to the Highland Memorial Park Cemetery in the municipal corporation of Beloit, shall be known as the ""Lance Corporal Daniel McVicker Memorial Highway.""",,https://codes.ohio.gov/ohio-revised-code/section/5533.761,Ohio Revised Code memorial/named highway designations (ORC 5533/5534).
Staff Sgt. Kevin J. Kessler Memorial Highway,U.S. Route 30,"That portion of the road known as United States route number thirty, commencing at the boundary between Canton and Osnaburg townships and proceeding in an easterly direction to the boundary between Osnaburg township and the municipal corporation of East Canton within Stark county only, shall be known as the ""Staff Sgt. Kevin J. Kessler Memorial Highway.""",,https://codes.ohio.gov/ohio-revised-code/section/5533.767,Ohio Revised Code memorial/named highway designations (ORC 5533/5534).
First Lt. Ashley White Memorial Highway,State Route 44,State Route 44 running in a northerly and southerly direction and located in Marlboro Township in Stark County,,https://codes.ohio.gov/ohio-revised-code/section/5533.626,Ohio Revised Code memorial/named highway designations (ORC 5533/5534).
Jackson Township Veterans Memorial Parkway,Fulton Road Northwest,Fulton Rd NW between Arlington Ave NW and Wales Ave NW,,https://codes.ohio.gov/ohio-revised-code/section/5534.105,Ohio Revised Code memorial/named highway designations (ORC 5533/5534).
Markers on state and federal highways at points crossed by Morgan's raiders,Morgan Raiders,"The director of transportation and the director of the Ohio history connection, by agreement, may erect suitable markers on all state and federal highways, at points crossed by Morgan's raiders in 1863.",,https://codes.ohio.gov/ohio-revised-code/section/5533.01,Ohio Revised Code memorial/named highway designations (ORC 5533/5534).
Purple Heart Trail,Interstate Route 70,"In addition to the respective designations in sections 5533.30,5533.32, and 5533.33 of the Revised Code, the road known as interstate route seventy, extending across Ohio from the West Virginia border in Belmont county to the Indiana border in Preble county, and the road known as interstate route seventy-one, extending across Ohio from the Kentucky border in Hamilton county to its northernmost terminus in Cuyahoga county, both shall be known as the ""Purple Heart Trail.""",,https://codes.ohio.gov/ohio-revised-code/section/5533.09,Ohio Revised Code memorial/named highway designations (ORC 5533/5534).
Purple Heart Trail,Interstate Route 71,"In addition to the respective designations in sections 5533.30,5533.32, and 5533.33 of the Revised Code, the road known as interstate route seventy, extending across Ohio from the West Virginia border in Belmont county to the Indiana border in Preble county, and the road known as interstate route seventy-one, extending across Ohio from the Kentucky border in Hamilton county to its northernmost terminus in Cuyahoga county, both shall be known as the ""Purple Heart Trail.""",,https://codes.ohio.gov/ohio-revised-code/section/5533.09,Ohio Revised Code memorial/named highway designations (ORC 5533/5534).
James A. Rhodes Appalachian Highway,,"The highway constituting a portion of the Appalachian highway system, and running east and west across the state between Cincinnati, Ohio and Belpre, Ohio, and passing near the city of Jackson, Ohio, shall be known as the ""James A. Rhodes Appalachian Highway.""",,https://codes.ohio.gov/ohio-revised-code/section/5533.26,Ohio Revised Code memorial/named highway designations (ORC 5533/5534).
Christopher Columbus Highway,Interstate Route 80,"The road known as interstate route eighty, extending across Ohio from the Pennsylvania border in Trumbull county to the Indiana border in Williams county, shall be known as the ""Christopher Columbus highway.""",,https://codes.ohio.gov/ohio-revised-code/section/5533.31,Ohio Revised Code memorial/named highway designations (ORC 5533/5534).
Disabled American Veterans' Highway,Interstate Route 71,"The road known as interstate route seventy-one running in a southwesterly direction from the city of Cleveland, Cuyahoga county, through the counties of Medina, Wayne, Ashland, Richland, Morrow, Delaware, Franklin, Madison, Pickaway, Greene, Fayette, Clinton, and Warren to the Kentucky border in Hamilton county shall be known as the ""Disabled American Veterans' highway.""",,https://codes.ohio.gov/ohio-revised-code/section/5533.32,Ohio Revised Code memorial/named highway designations (ORC 5533/5534).
Vietnam Veterans' of America Highway,Interstate Route 77,"The road known as interstate route seventy-seven, running in a north and south direction through the counties of Cuyahoga, Summit, Stark, Tuscarawas, Guernsey, Noble, and Washington, shall be known as the ""Vietnam Veterans' of America Highway.""",,https://codes.ohio.gov/ohio-revised-code/section/5533.37,Ohio Revised Code memorial/named highway designations (ORC 5533/5534).
Marine Corps League Memorial Highway,U.S. Route 33,"That portion of the road known as United States route thirty-three beginning in Willshire, Ohio, and running in a southeasterly and northwesterly direction through the counties of Van Wert, Mercer, Auglaize, Logan, Union, Franklin, Fairfield, Hocking, Athens, and Meigs to the West Virginia border shall be known as the ""Marine Corps League Memorial Highway.""",,https://codes.ohio.gov/ohio-revised-code/section/5533.63,Ohio Revised Code memorial/named highway designations (ORC 5533/5534).
Tuskegee Airmen Memorial Trail,Interstate Route 75,"In addition to the designations in sections 5533.24 and 5533.241 of the Revised Code, that portion of the road known as interstate route seventy-five, running throughout Ohio in a northerly and southerly direction, from the Michigan border in Lucas county, through the counties of Wood, Hancock, Allen, Auglaize, Shelby, Miami, Montgomery, Warren, and Butler, to the Kentucky border in Hamilton county, shall be known as the ""Tuskegee Airmen Memorial Trail.""",,https://codes.ohio.gov/ohio-revised-code/section/5533.774,Ohio Revised Code memorial/named highway designations (ORC 5533/5534).
Ohio Medal of Honor Highway,U.S. Route 20,"All of U.S. Route 20, as it extends across the northern portion of Ohio",,https://codes.ohio.gov/ohio-revised-code/section/5533.04,Ohio Revised Code memorial/named highway designations (ORC 5533/5534).
"American Gold Star Mothers, Inc. Memorial Highway",Interstate 77,I-77 between I-76 and Lovers Lane,,https://codes.ohio.gov/ohio-revised-code/section/5534.301,Ohio Revised Code memorial/named highway designations (ORC 5533/5534).
Cpl. Jack O. McClure Memorial Highway,State Route 8,"The northbound and southbound lanes of SR 8, in Cuyahoga Falls, OH, in Summit County",,https://codes.ohio.gov/ohio-revised-code/section/5534.651,Ohio Revised Code memorial/named highway designations (ORC 5533/5534).
"PFC Burt ""Rusty"" Miller Memorial Highway",State Route 93,"That portion of the road known as state route number ninety-three, running in a northerly and southerly direction in the municipal corporation of New Franklin only, shall be known as the ""PFC Burt ""Rusty"" Miller Memorial Highway.""",,https://codes.ohio.gov/ohio-revised-code/section/5534.37,Ohio Revised Code memorial/named highway designations (ORC 5533/5534).
"Lance Corporal Daniel Nathan Deyarmin, Jr., Memorial Highway",Interstate Route 76,"In addition to the designation in section 5533.09 of the Revised Code, that portion of the road known as interstate route seventy-six, running in an easterly and westerly direction, from state route ninety-one to state route five hundred thirty-two in Summit county, shall be known as the ""Lance Corporal Daniel Nathan Deyarmin, Jr., Memorial Highway.""",,https://codes.ohio.gov/ohio-revised-code/section/5533.094,Ohio Revised Code memorial/named highway designations (ORC 5533/5534).
Gold Star Mothers' Memorial Highway,Ohio Route 82,"The road known as Ohio route number eighty-two, running in an easterly and westerly direction through the counties of Lorain, Cuyahoga, Summit, Portage, and Trumbull and through the municipal corporations of Broadview Heights, Brecksville, Aurora, and Warren shall be known as the ""Gold Star Mothers' Memorial Highway.""",,https://codes.ohio.gov/ohio-revised-code/section/5533.17,Ohio Revised Code memorial/named highway designations (ORC 5533/5534).
"Army PFC Robert S. Sombati, Vietnam BSM and OLC PH, Memorial Highway",Interstate Route 77,"In addition to the respective designations in sections 5533.09 and 5533.32 of the Revised Code and any other name prescribed in the Revised Code or otherwise, that portion of the highway known as interstate route number seventy-seven, commencing at mile marker one hundred thirty-three and six-tenths and proceeding in a northerly direction to mile marker one hundred thirty-four and eight-tenths within Summit county only, shall be known as the ""Army PFC Robert S. Sombati, Vietnam BSM and OLC PH, Memorial Highway.""",,https://codes.ohio.gov/ohio-revised-code/section/5533.323,Ohio Revised Code memorial/named highway designations (ORC 5533/5534).
Staff Sgt. Matthew J. Kuglics Memorial Highway,Interstate Route 77,"In addition to the designation in section 5533.37 of the Revised Code, that portion of the road known as interstate route number seventy-seven, commencing at mile marker number one hundred thirteen and one-half and proceeding in a northerly direction to mile marker number one hundred eighteen and one-half, shall be known as the ""Staff Sgt. Matthew J. Kuglics Memorial Highway.""",,https://codes.ohio.gov/ohio-revised-code/section/5533.372,Ohio Revised Code memorial/named highway designations (ORC 5533/5534).
Cliff Skeen Memorial Highway,U.S. Route 224,"That portion of the highway known as United States route number two hundred twenty-four, running in a westerly to easterly direction, commencing at the junction with state route two hundred forty-one in Summit county and extending to state route ninety-one shall be known as the ""Cliff Skeen Memorial Highway.""",,https://codes.ohio.gov/ohio-revised-code/section/5533.48,Ohio Revised Code memorial/named highway designations (ORC 5533/5534).
Korean War Veterans' Memorial Highway,State Route 8,"That portion of the road known as state route eight, located within Summit county only.",,https://codes.ohio.gov/ohio-revised-code/section/5533.52,Ohio Revised Code memorial/named highway designations (ORC 5533/5534).
Sergeant Bryan W. Large Memorial Highway,State Route 59,"The northbound portion of the road known as state route number fifty-nine, between the Kent road exit and the border of Cuyahoga Falls and Silver Lake, shall be known as the ""Sergeant Bryan W. Large Memorial Highway.""",,https://codes.ohio.gov/ohio-revised-code/section/5533.633,Ohio Revised Code memorial/named highway designations (ORC 5533/5534).
Sergeant Justin T. Walsh Memorial Highway,State Route 59,"The southbound portion of the road known as state route number fifty-nine, between the border of Cuyahoga Falls and Silver Lake and the route eight entrance ramp, shall be known as the ""Sergeant Justin T. Walsh Memorial Highway.""",,https://codes.ohio.gov/ohio-revised-code/section/5533.634,Ohio Revised Code memorial/named highway designations (ORC 5533/5534).
Army Pfc. Michael Dominic Paonessa Memorial Highway,Interstate Route 77,"In addition to any other name prescribed in the Revised Code or otherwise, that portion of the road known as interstate route number seventy-seven, running in a northerly and southerly direction, commencing at the location where that interstate route passes underneath east wilbeth road and proceeding in a northerly direction to the location where that interstate route passes underneath lovers lane within Summit county only, shall be known as the ""Army Pfc. Michael Dominic Paonessa Memorial Highway.""",,https://codes.ohio.gov/ohio-revised-code/section/5534.18,Ohio Revised Code memorial/named highway designations (ORC 5533/5534).
Chief Radio Operator Walter Dawson Memorial Highway,U.S. Route 422,US 422 between Warren Burton Rd and SR 534,,https://codes.ohio.gov/ohio-revised-code/section/5534.425,Ohio Revised Code memorial/named highway designations (ORC 5533/5534).
Gold Star Mothers' Memorial Highway,Ohio Route 82,"The road known as Ohio route number eighty-two, running in an easterly and westerly direction through the counties of Lorain, Cuyahoga, Summit, Portage, and Trumbull and through the municipal corporations of Broadview Heights, Brecksville, Aurora, and Warren shall be known as the ""Gold Star Mothers' Memorial Highway.""",,https://codes.ohio.gov/ohio-revised-code/section/5533.17,Ohio Revised Code memorial/named highway designations (ORC 5533/5534).
Lake to River Highway,Ohio Route 11,"The road known as Ohio route number eleven beginning at Ashtabula, Ohio, and running in a northerly and southerly direction through the counties of Ashtabula, Trumbull, Mahoning, and Columbiana to East Liverpool, shall be known as the ""Lake to River Highway.""",,https://codes.ohio.gov/ohio-revised-code/section/5533.28,Ohio Revised Code memorial/named highway designations (ORC 5533/5534).
Patrolman James A. Fredericka Memorial Highway,State Route 7,"The northbound and southbound lanes of state route number seven between state route number eighty two and state route number three hundred five, in Trumbull county, shall be known as the ""Patrolman James A. Fredericka Memorial Highway.""",,https://codes.ohio.gov/ohio-revised-code/section/5534.408,Ohio Revised Code memorial/named highway designations (ORC 5533/5534).
Army Corporal Keith Nepsa Memorial Highway,Interstate Route 77,"In addition to the designation in section 5533.37 of the Revised Code, that portion of the road known as interstate route number seventy-seven, commencing in Tuscarawas county at mile marker number seventy-nine and proceeding in a northerly direction to mile marker number eighty-one, shall be known as the ""Army Corporal Keith Nepsa Memorial Highway.""",,https://codes.ohio.gov/ohio-revised-code/section/5533.376,Ohio Revised Code memorial/named highway designations (ORC 5533/5534).
William Green Memorial Highway,U.S. Route 36,"That portion of the road known as United States route number thirty-six commencing at the boundary of the municipal corporation of Coshocton and extending to the boundary of Coshocton and Tuscarawas counties shall be known as the ""William Green Memorial Highway.""",,https://codes.ohio.gov/ohio-revised-code/section/5533.51,Ohio Revised Code memorial/named highway designations (ORC 5533/5534).
Korean War Veterans' Memorial Highway,U.S. Route 36,That portion of the road known as United States route thirty-six commencing at the boundary of Coshocton and Tuscarawas counties and extending to interstate seventy-seven.,,https://codes.ohio.gov/ohio-revised-code/section/5533.52,Ohio Revised Code memorial/named highway designations (ORC 5533/5534).
Sergeant Jeremy D. Barnett Memorial Highway,State Route 800,"The road known as state route number eight hundred, located within the municipal corporation of Mineral City in Tuscarawas county only, shall be known as the ""Sergeant Jeremy D. Barnett Memorial Highway.""",,https://codes.ohio.gov/ohio-revised-code/section/5533.604,Ohio Revised Code memorial/named highway designations (ORC 5533/5534).
Sgt. James L. Smith Memorial Highway,State Route 416,"That portion of the road known as state route number four hundred sixteen, commencing at the southern boundary of the municipal corporation of New Philadelphia and proceeding in a southerly direction to the northern boundary of the municipal corporation of Tuscarawas in Tuscarawas county only, shall be known as the ""Sgt. James L. Smith Memorial Highway.""",,https://codes.ohio.gov/ohio-revised-code/section/5533.629,Ohio Revised Code memorial/named highway designations (ORC 5533/5534).
Bill Hinig Memorial Highway,U.S. Route 250,"The portion of the road known as United States route two hundred fifty, commencing at interstate route seventy-seven and extending in a southeasterly direction through the municipal corporation of Uhrichsville, shall be known as the ""Bill Hinig Memorial Highway.""",,https://codes.ohio.gov/ohio-revised-code/section/5533.89,Ohio Revised Code memorial/named highway designations (ORC 5533/5534).
Roberty E. Turney Memorial Highway,U.S. Route 36,"The portion of USR 36, between CR 62 and CR 416, in Tuscarawas County",,https://codes.ohio.gov/ohio-revised-code/section/5534.54,Ohio Revised Code memorial/named highway designations (ORC 5533/5534).
Forty-second Rainbow Division Memorial Highway,State Route 42,"The road known as state route number forty-two, running in a northeasterly and southwesterly direction across the state through the counties of Cuyahoga, Medina, Wayne, Ashland, Richland, Morrow, Delaware, Union, Madison, Clark, Greene, Warren, Butler, and Hamilton and through the municipal corporations of Cleveland, Medina, Ashland, Mansfield, Mt. Gilead, Delaware, London, Xenia, Lebanon, and Cincinnati shall be known as the ""Forty-second `Rainbow' Division Memorial Highway.""",,https://codes.ohio.gov/ohio-revised-code/section/5533.07,Ohio Revised Code memorial/named highway designations (ORC 5533/5534).
Wright Brothers Memorial Highway,State Route 4,"The road known as state route number four of this state, running in a northeasterly and southwesterly direction, commencing at the city of Cincinnati in Wyoming, Hamilton county, and extending through the counties of Butler, Montgomery, Greene, Clark, Champaign, Union, Delaware, Marion, Crawford, Seneca, Huron, and Erie to the city of Sandusky, and through the municipal corporations of Hamilton, Middletown, Dayton, Springfield, Mechanicsburg, Marysville, Marion, and Bucyrus, shall be known as ""Wright Brothers Memorial Highway.""",,https://codes.ohio.gov/ohio-revised-code/section/5533.14,Ohio Revised Code memorial/named highway designations (ORC 5533/5534).
Marine Corps League memorial highway,U.S. Route 33,"That portion of the road known as United States route thirty-three beginning in Willshire, Ohio, and running in a southeasterly and northwesterly direction through the counties of Van Wert, Mercer, Auglaize, Logan, Union, Franklin, Fairfield, Hocking, Athens, and Meigs to the West Virginia border shall be known as the ""Marine Corps League Memorial Highway.""",,https://codes.ohio.gov/ohio-revised-code/section/5533.63,Ohio Revised Code memorial/named highway designations (ORC 5533/5534).
Johnny Appleseed Highway,State Route 31,"The road known as United States route number sixty-eight, running in a north and south direction commencing in the municipal corporation of Toledo in Lucas county and extending through the counties of Wood, Hancock, and Hardin to the point of junction with state route number thirty-one in the municipal corporation of Kenton in Hardin county, through the municipal corporations of Toledo, Perrysburg, Bowling Green, Portage, Van Buren, Findlay, Arlington, Dunkirk, and Kenton; and the road known as state route number thirty-one running in a north and south direction commencing at the point of junction with United States route number sixty-eight in the municipal corporation of Kenton in Hardin county and extending through the counties of Hardin and Union to the point of junction with United States route number thirty-six in the municipal corporation of Marysville in Union county through the municipal corporations of Kenton, Mount Victory, and Marysville, shall both be known as ""Johnny Appleseed Highway.""",,https://codes.ohio.gov/ohio-revised-code/section/5533.16,Ohio Revised Code memorial/named highway designations (ORC 5533/5534).
Van Wert County Veteran's Memorial Highway,U.S. Route 30,The eastbound and westbound lanes of U.S. Route 30 in Van Wert County,,https://codes.ohio.gov/ohio-revised-code/section/5534.849,Ohio Revised Code memorial/named highway designations (ORC 5533/5534).
Marine Corps League memorial highway,U.S. Route 33,"That portion of the road known as United States route thirty-three beginning in Willshire, Ohio, and running in a southeasterly and northwesterly direction through the counties of Van Wert, Mercer, Auglaize, Logan, Union, Franklin, Fairfield, Hocking, Athens, and Meigs to the West Virginia border shall be known as the ""Marine Corps League Memorial Highway.""",,https://codes.ohio.gov/ohio-revised-code/section/5533.63,Ohio Revised Code memorial/named highway designations (ORC 5533/5534).
Ryan Seitz Memorial Highway,U.S. Route 50,"In addition to the name prescribed by section 5533.10 of the Revised Code, that portion of the highway known as United States route number fifty, located within Vinton county only, shall be known as the ""Ryan Seitz Memorial Highway.""",,https://codes.ohio.gov/ohio-revised-code/section/5533.103,Ohio Revised Code memorial/named highway designations (ORC 5533/5534).
George Washington Highway,U.S. Route 50,"The highway known as United States route number fifty and alternate fifty, extending across the entire southern portion of the state through the counties of Washington, Athens, Vinton, Ross, Highland, Brown, Clermont, and Hamilton, and through the municipal corporations of Marietta, Belpre, Athens, Chillicothe, Hillsboro, and Cincinnati shall be known as the ""George Washington Highway.""",,https://codes.ohio.gov/ohio-revised-code/section/5533.1,Ohio Revised Code memorial/named highway designations (ORC 5533/5534).
Governor Robert Lucas Highway,State Route 124,"The road known as state route number one hundred twenty-four running in an east and west direction across the state through the counties of Meigs, Vinton, Jackson, Pike, Highland, and Clinton and through the municipal corporations of Pomeroy, Jackson, Piketon, and Hillsboro shall be known as the ""Governor Robert Lucas highway.""",,https://codes.ohio.gov/ohio-revised-code/section/5533.15,Ohio Revised Code memorial/named highway designations (ORC 5533/5534).
Warren County Veterans Highway,U.S. Route 42,"In addition to any other name prescribed in the Revised Code or otherwise, that portion of the road known as United States route number forty-two, running in a northeasterly and southwesterly direction within Warren county only, shall be known as the ""Warren County Veterans Highway.""",,https://codes.ohio.gov/ohio-revised-code/section/5533.071,Ohio Revised Code memorial/named highway designations (ORC 5533/5534).
Thirty-seventh Division Memorial Highway,State Route 3,"The road known as state route number three, and popularly known as the ""Three C Highway,"" running in a northeasterly and southwesterly direction across the state through the counties of Cuyahoga, Medina, Wayne, Ashland, Holmes, Knox, Delaware, Franklin, Madison, Fayette, Clinton, Warren, and Hamilton and through the municipal corporations of Cleveland, Medina, Wooster, Mount Vernon, Columbus, Washington C.H., Wilmington, and Cincinnati shall be known as the ""Thirty-seventh Division Memorial Highway.""",,https://codes.ohio.gov/ohio-revised-code/section/5533.06,Ohio Revised Code memorial/named highway designations (ORC 5533/5534).
Forty-second Rainbow Division Memorial Highway,State Route 42,"The road known as state route number forty-two, running in a northeasterly and southwesterly direction across the state through the counties of Cuyahoga, Medina, Wayne, Ashland, Richland, Morrow, Delaware, Union, Madison, Clark, Greene, Warren, Butler, and Hamilton and through the municipal corporations of Cleveland, Medina, Ashland, Mansfield, Mt. Gilead, Delaware, London, Xenia, Lebanon, and Cincinnati shall be known as the ""Forty-second `Rainbow' Division Memorial Highway.""",,https://codes.ohio.gov/ohio-revised-code/section/5533.07,Ohio Revised Code memorial/named highway designations (ORC 5533/5534).
General Duncan McArthur Highway,State Route 28,"The road known as state route number twenty-eight, running in a northeasterly and southwesterly direction, commencing at the village of Milford in Hamilton and Clermont counties and extending through the counties of Clermont, Warren, Clinton, Highland, and Ross to a point of junction with United States route number fifty, and through the municipal corporations of Blanchester, Martinsville, New Vienna, Highland, Leesburg, and Greenfield shall be known as ""General Duncan McArthur highway.""",,https://codes.ohio.gov/ohio-revised-code/section/5533.11,Ohio Revised Code memorial/named highway designations (ORC 5533/5534).
American Legion Memorial Highway,Interstate Route 75,"The road known as interstate route seventy-five, running in a southerly direction from the city of Toledo, Lucas county, through the counties of Wood, Hancock, Allen, Auglaize, Shelby, Miami, Montgomery and Warren to the city of Cincinnati, Hamilton county, shall be known as the ""American Legion Memorial Highway.""",,https://codes.ohio.gov/ohio-revised-code/section/5533.24,Ohio Revised Code memorial/named highway designations (ORC 5533/5534).
Pearl Harbor Memorial Highway,Interstate Route 75,"In addition to the designation in section 5533.24 of the Revised Code, the road known as interstate route seventy-five, running in a southerly direction from the city of Toledo in Lucas county, through the counties of Wood, Hancock, Allen, Auglaize, Shelby, Miami, Montgomery, Warren, and Butler to the city of Cincinnati in Hamilton county, also shall be known as the ""Pearl Harbor Memorial Highway.""",,https://codes.ohio.gov/ohio-revised-code/section/5533.241,Ohio Revised Code memorial/named highway designations (ORC 5533/5534).
U.S.A.F. Pararescue Memorial Parkway,State Route 48,"The road known as state route number forty-eight, running in a northerly and southerly direction, commencing in Shelby county and continuing through the counties of Miami, Montgomery, and Warren and ending in Clermont county, shall be known as the ""U.S.A.F. pararescue memorial parkway.""",,https://codes.ohio.gov/ohio-revised-code/section/5533.62,Ohio Revised Code memorial/named highway designations (ORC 5533/5534).
Captain Seth Mitchell Memorial Highway,State Route 48,"In addition to the designation of the road known as state route number forty-eight in section 5533.62 of the Revised Code, the portion of state route forty-eight located within the municipal corporation of Loveland only, shall be known as the ""Captain Seth Mitchell Memorial Highway.""",,https://codes.ohio.gov/ohio-revised-code/section/5533.621,Ohio Revised Code memorial/named highway designations (ORC 5533/5534).
Sergeant Brian Dulle Memorial Highway,U.S. Route 42,"That portion of the road known as United States route forty-two, running in a northeasterly direction between the municipal corporations of Lebanon and Waynesville in Warren county, shall be known as the ""Sergeant Brian Dulle Memorial Highway.""",,https://codes.ohio.gov/ohio-revised-code/section/5533.752,Ohio Revised Code memorial/named highway designations (ORC 5533/5534).
Natural Resources Officer Jason Lagore Memorial Highway,State Route 73,"The portion of SR 73, running in an easterly and westerly direction through Caesar Creek State Park, in Warren County",,https://codes.ohio.gov/ohio-revised-code/section/5534.436,Ohio Revised Code memorial/named highway designations (ORC 5533/5534).
PFC Jerry D. Leak Memorial Highway,State Route 123,"The portion of SR 123, between mile markers 15 to 16, in Lebanon, in Warren County",,https://codes.ohio.gov/ohio-revised-code/section/5534.643,Ohio Revised Code memorial/named highway designations (ORC 5533/5534).
Veterans Suicide Memorial Mile,Interstate Route 71,"The northbound and southbound lanes of interstate route number seventy-one between state mile marker twenty-two and state mile marker twenty-three in Warren county shall be known as the ""Veterans Suicide Memorial Mile.""",,https://codes.ohio.gov/ohio-revised-code/section/5534.822,Ohio Revised Code memorial/named highway designations (ORC 5533/5534).
Specialist Five Frederick Wayne Taylor Memorial Highway,State Route 7,"The northeast-bound and southwest-bound lanes of SR 7, between Archers Fork Road and Grandview Hill Road, in Washington County.",,https://codes.ohio.gov/ohio-revised-code/section/5534.656,Ohio Revised Code memorial/named highway designations (ORC 5533/5534).
George Washington Highway,U.S. Route 50,"The highway known as United States route number fifty and alternate fifty, extending across the entire southern portion of the state through the counties of Washington, Athens, Vinton, Ross, Highland, Brown, Clermont, and Hamilton, and through the municipal corporations of Marietta, Belpre, Athens, Chillicothe, Hillsboro, and Cincinnati shall be known as the ""George Washington Highway.""",,https://codes.ohio.gov/ohio-revised-code/section/5533.1,Ohio Revised Code memorial/named highway designations (ORC 5533/5534).
First Lt. Christopher Rutherford Memorial Highway,State Route 7,"That portion of the road known as state route number seven, commencing at mile marker number thirty-one in Washington county and proceeding in a northeasterly direction to the boundary of Washington and Monroe counties, shall be known as the ""First Lt. Christopher Rutherford Memorial Highway.""",,https://codes.ohio.gov/ohio-revised-code/section/5533.541,Ohio Revised Code memorial/named highway designations (ORC 5533/5534).
U.S. Army Specialist Allen Nolan Memorial Highway,State Route 676,"That portion of the road known as state route number six hundred seventy-six, from mile marker number twenty-two to mile marker twenty-three, in Washington county only, shall be known as the ""U.S. Army Specialist Allen Nolan Memorial Highway.""",,https://codes.ohio.gov/ohio-revised-code/section/5533.542,Ohio Revised Code memorial/named highway designations (ORC 5533/5534).
State Representative Andy Thompson Memorial Highway,State Route 821,"The northbound and southbound lanes of SR 821, between SR 60 and County Road (CR) 375, in Washington County",,https://codes.ohio.gov/ohio-revised-code/section/5534.518,Ohio Revised Code memorial/named highway designations (ORC 5533/5534).
Town and Country Firefighter Lt. Philip M. Wigal Memorial Highway,State Route 301,SR 301 between the SR 302 and the northern border of Wayne county,,https://codes.ohio.gov/ohio-revised-code/section/5534.485,Ohio Revised Code memorial/named highway designations (ORC 5533/5534).
