highway_name,route_no,from_location,to_location,source_url,source_note
"Dedicated to Senator James Ed DeGrange, Sr.",,,,https://www.mdot.maryland.gov/tso/pages/Index.aspx?PageId=86,"Dedicated to Senator James “Ed” DeGrange, Sr., prominent area political official who represented District 32 in the Maryland State Senate from 1999 to 2018."
Dedicated to PFC Russell Milberry United State Army,,,,https://www.mdot.maryland.gov/tso/pages/Index.aspx?PageId=86,"Dedicated to United States Army Private First Class Russell E. Milberry, Union Bridge native, who was killed in action in the Quang Tri province of Vietnam on January 31, 1968 while supporting the Vietnam War."
Dedicated to PS1 Xavier A Martin United States Navy,,,,https://www.mdot.maryland.gov/tso/pages/Index.aspx?PageId=86,"Dedicated to United States Navy Petty Officer First Class Xavier A. Martin, Halethorpe native, who perished along with 6 others on the U.S.S. Fitzgerald on June 17, 2017."
Dedicated to Brianna N Freeman,,,,https://www.mdot.maryland.gov/tso/pages/Index.aspx?PageId=86,"In a car crash that took the life of 10 month old Brianna Nicole Freeman, Brianna gave the gift of life to 3 others; her liver to a 2 month old, her kidneys to a 57 year old & her heart to a 3 year old."
Dedicated to Chief Daniel Lister Queen Anne - Hillsboro VFC,,,,https://www.mdot.maryland.gov/tso/pages/Index.aspx?PageId=86,The assistant chief of the Queen Anne-Hillsboro Volunteer Fire Company died while working on a scene of a head-on crash with several people entrapped in the wreckage (Aug 2018).
Dedicated to Sheriff Joseph Lee Somerville St. Mary's County,,,,https://www.mdot.maryland.gov/tso/pages/Index.aspx?PageId=86,"In 1977, Joseph Lee Somerville became both the first black sheriff in St. Mary’s County & in the state of Maryland when he was appointed by the governor to complete the previous sheriff’s term. Somerville went on to win the 1978 election for St. Mary’s County Sheriff, which then made him the first elected Black sheriff in St. Mary’s County & in Maryland as well."
Dedicated to SPC Toccara Green United States Army,,,,https://www.mdot.maryland.gov/tso/pages/Index.aspx?PageId=86,"SPC Toccara Green died in Al Asad, Iraq, when multiple improvised explosive devices detonated near her unit during convoy operations. She was assigned to the 57th Transportation Company, 548th Corps Support Battalion, Fort Drum, New York. Died on August 14, 2005."
Designated as Piscataway Highway,,,,https://www.mdot.maryland.gov/tso/pages/Index.aspx?PageId=86,
"Dedicated to Hon Henry B """"Hank"""" Heller",,,,https://www.mdot.maryland.gov/tso/pages/Index.aspx?PageId=86,"Henry B. “Hank” Heller, was a Democrat who represented Montgomery County in the House of Delegates for two dozen years. Heller, a longtime educator & union activist who served as president of the Montgomery County Education Association, was elected to represent District 19, which takes in portions of Silver Spring and unincorporated Rockville, in 1986."
Dedicated to Senator George C Edwards,,,,https://www.mdot.maryland.gov/tso/pages/Index.aspx?PageId=86,"Senator George Edwards was elected as the State Senator for Maryland District 1 in 2006, which covers Garrett County and parts of Washington and Allegany counties. He defeated Thomas Conlon, both of whom ran for the seat vacated by John J. Hafer who retired after 16 years in the State Senate. Edwards was first elected to the Maryland House of Delegates in 1982 and served for 24 years before running and winning the State Senate seat."
Dedicated to SGT Mujahid Ramzziddin,,,,https://www.mdot.maryland.gov/tso/pages/Index.aspx?PageId=86,"Sergeant Mujahid Ramzziddin was shot and killed at approximately 10:15 am while attempting to protect a female subject who was being attacked in a domestic violence incident. Sergeant Ramzziddin, who was off duty and lived nearby, attempted to protect the female and confronted the man who was armed with a shotgun."
Dedicated to Senator Ed Reilly,,,,https://www.mdot.maryland.gov/tso/pages/Index.aspx?PageId=86,"The nine-mile portion of Maryland Route 450 from Crofton to Annapolis known as Defense Highway will be officially renamed after Reilly on October 25, 2023. Reilly worked on solutions to flooding along the road in 2018 & 2019."
Dedicated to Deputy Chief Sander B Cohen Office of the State Fire Marshall,,,,https://www.mdot.maryland.gov/tso/pages/Index.aspx?PageId=86,"Deputy Chief Sander B. Cohen was killed on December 8, 2017 at approximately 10:00 p.m. after stopping to assist FBI Supervisory Special Agent Carlos Wolff who had just been involved in single vehicle accident in the southbound lane of I-270 in the Rockville area."
Dedicated to the Honorable Karen Montgomery,,,,https://www.mdot.maryland.gov/tso/pages/Index.aspx?PageId=86,"Karen Slater Montgomery (born August 23, 1935) is an American politician and artist from the state of Maryland. She served as the state senator for the Maryland State Senate from Maryland's 14th District, which includes parts of Silver Spring, Burtonsville, Olney, Barnesville, Brookeville, Laytonsville and Damascus in Montgomery County."
